where does a nasal strip or external dilator stick to?	['the outside of the nose']	1849
how many nights do customers have to try out the sheets and return them for a full refund?	['60']	1850
when does sleep paralysis occur?	['edges of sleep']	1851
what is sleep hygiene?	['cultivating healthy sleep habits and maintaining an environment that promotes quality sleep.']	1852
what can uv light treatments cause?	['burns, eye damage, or increase the risk of skin cancer.']	1853
what may false awakenings be triggered by?	['nightmare or by sleep paralysis']	1854
what are injuries most frequently caused by in adults age 65 and over?	['falling down']	1855
why is the height of a mattress important?	['the height of the mattress plays an important role in how easy it is to get in and out of bed.']	1856
what drives a cat's crepuscular sleep cycle?	['their predatory natures.']	1857
what benefits are associated with adequate high-quality sleep?	['from increased accuracy and alertness to better overall mood and faster recovery times']	1858
what are eegs used for?	['to detect the presence and location of abnormal electrical activity in the brain, which tells doctors if the abnormal activity is coming from all over the brain or from just from a small part.']	1859
what does acute sleep deprivation raise the risk of?	['unintentional errors and accidents']	1860
what are people experiencing nocturnal lagophthalmos encouraged to do?	['limit alcohol or sedatives before bed']	1861
what may the best time to engage in high-intensity exercise depend on?	['chronotype']	1862
what should the right mattress promote?	['comfort and spinal alignment given your normal sleeping position and body type']	1863
how long can stage 2 sleep can last for during the first sleep cycle?	['10-25 minutes']	1864
how is the thread count calculated?	['by adding the vertical (warp) and horizontal (weft) threads in a small area of the fabric']	1865
how many layers do latex mattresses have?	['between two and five layers.']	1866
what do pocketed coils consist of?	['multiple smaller coils that are individually wrapped in fabric.']	1867
what are the two most common complaints of individuals with sleep apnea?	['sleepiness and lack of energy']	1868
how often should pillows be washed?	['at least twice a year']	1869
what is a lucid dream?	['a dream in which the dreamer knows they are dreaming and may be able to exert some control over what is happening in the dream.']	1870
what is the leading organic certification for natural textiles?	['the gots label']	1871
how many people with osa have supine-predominant sleep apnea?	['nearly 62% of people']	1872
what is the effect of lavender on sleep?	['deep sleep increased, leading to feeling more refreshed in the morning.']	1873
why do night sweats happen?	['when the body produces more sweat than it needs']	1874
what is the difference between single and twin mattresses?	['there is no functional difference between single and twin mattresses']	1875
what are the effects of swaddling?	['less crying and better sleep, but it becomes unsafe once a baby starts attempting to roll over']	1876
what is a nap?	['a short period of sleep, usually taken during the day.']	1877
what can vary between trundle beds?	['the height and dimensions']	1878
what should you do if you want to do well on an upcoming test?	"[""make sure you're getting enough sleep""]"	1879
how does heart rate change in rapid eye movement (rem) sleep?	['heart rate may speed up to a heart rate similar to when you are awake']	1880
what can night sweats be defined as?	['sweating in excess of that required by the body to regulate body temperature.']	1881
what is cognitive behavioral therapy?	['a type of talk therapy that is commonly used for health problems like depression, anxiety, and insomnia.']	1882
what are the two other types of sleep apnea besides osa?	['central sleep apnea (csa) and mixed sleep apnea.']	1883
how do you prevent buildup of bacteria and odors?	['pillows should be cleaned regularly']	1884
how may people feel on a mattress that sags?	['may feel that the mattress is sinking out from under them and that they could inadvertently roll or slide off the edge']	1885
who is hgns not recommended for?	['people who are pregnant or planning to become pregnant, or for patients who already have an implanted device that might interfere with the hgns']	1886
